date,liquidity,Daily_Return,volume,volatility
1523836800000,-7424982.71380818,-0.00164130478010871,215710462.0,456.9300000000003
1523923200000,-707705.961087807,-0.015361279871585976,191758341.0,1359.510000000002
1524009600000,4781081.12019579,0.003241967785791555,271824663.0,914.1699999999983
1524096000000,-14586872.7453212,-0.0009541220800417527,239989236.0,647.310000000005
1524182400000,-6966854.28998196,-0.0016952293804159968,205708821.0,401.84999999999854
1524441600000,152944626.177431,7.455542858014752e-05,198163280.0,273.3899999999994
1524528000000,860213.319406105,0.012073239617535148,179753052.0,1053.6100000000006
1524614400000,-1774310.04070139,-0.00810836119376801,251521871.0,844.5400000000009
1524700800000,-1090621.31094477,-0.013717612337542429,263467876.0,1502.9400000000023
1525046400000,-3569399.70923026,-0.003392959916127203,209641101.0,978.2400000000052
1525305600000,-2032000.95782909,-0.006504724203614143,227535937.0,1213.6000000000058
1525392000000,-3753994.99552329,-0.004005651622854711,261610498.0,722.1300000000047
1525651200000,2465827.27527258,0.00373673984535583,159900872.0,420.6399999999994
1525737600000,-3193342.3597288,-0.004314761962892932,237482881.0,713.8400000000038
1525824000000,-8557681.22255528,-0.001560021253113164,230765454.0,588.3899999999994
1525910400000,-1935196.99949899,-0.00714172500284993,236987999.0,507.7300000000032
1525996800000,-3773406.46474801,-0.003268647918729828,211935919.0,857.7199999999939
1526256000000,888040.480243351,0.01248329425754302,189754731.0,754.6900000000023
1526342400000,-1575054.73308902,-0.012452711680319473,336899207.0,747.8699999999953
1526428800000,1664553.48087009,0.007519560705861128,215455506.0,1271.550000000003
1526515200000,2015193.53911428,0.006572518010328876,227268210.0,817.439999999995
1526601600000,-49958797.140778,-0.00029176149924237116,250895517.0,493.2700000000041
1526860800000,-2034756.87709084,-0.005172582285763783,181271306.0,827.9300000000003
1526947200000,707362.362225901,0.018905247967250238,232476764.0,1162.2799999999988
1527033600000,2453228.4165879,0.006070985128538098,257487029.0,1422.6399999999994
1527120000000,-3626631.23599582,-0.003826099667638694,242443438.0,728.6399999999994
1527206400000,10979855.4745283,0.0010505258433226583,203411965.0,406.9400000000023
1527465600000,554490.359674778,0.016474079636010996,160277028.0,1241.6800000000003
1527552000000,2206258.82262512,0.006009176349686118,234592214.0,1255.6100000000006
1527638400000,-2336243.23888321,-0.009905286683669967,414767326.0,883.8899999999994
1527724800000,-2513556.69749402,-0.01962653629909772,882175223.0,1680.510000000002
1527811200000,-1560089.16279698,-0.010173508650031082,280439757.0,1713.0
1528070400000,11293821.727258,0.0015884633737002218,310514914.0,884.6900000000023
1528156800000,-2942396.41054629,-0.00521264208607608,265037824.0,602.1200000000026
1528243200000,-2876874.90339301,-0.00530504024206202,263286739.0,612.5299999999988
1528329600000,6938746.64345169,0.0028840479447207468,341972113.0,658.3499999999985
1528416000000,12665067.151232,0.001334913261594517,292106066.0,623.3899999999994
1528675200000,-10879897.2945351,-0.001060338628040003,197874316.0,317.4800000000032
1528761600000,-3131054.09674771,-0.0039257507585490625,210929041.0,482.4800000000032
1528848000000,-14539943.5495409,-0.000999048305626693,249764757.0,636.8799999999974
1528934400000,959497.377349484,0.014484265658466278,239805357.0,998.5199999999968
1529020800000,4986198.98239193,0.007401876134321972,628754578.0,1466.8500000000058
1529280000000,651488.292502691,0.017483948944515326,197545773.0,1407.1900000000023
1529366400000,-2554536.10897884,-0.007031568007009992,318060683.0,1095.689999999995
1529452800000,2772720.09462286,0.007419475933160502,362642010.0,940.1299999999974
1529539200000,-2155627.1258302,-0.010943836658713346,414717344.0,896.1199999999953
1529625600000,757786.600921067,0.01730922900034826,232703070.0,1284.8199999999997
1529884800000,869286.961114036,0.011484821101999332,176375479.0,1601.9900000000052
1529971200000,-10289118.8835305,-0.002069559896592521,379315613.0,884.25
1530057600000,-2800286.69021074,-0.007633990020646797,388002115.0,1508.9300000000003
1530144000000,-481917.243372055,-0.031517950224072,277252369.0,2858.790000000001
1530230400000,2651174.42214786,0.007897012557298133,370717857.0,1815.780000000006
1530489600000,-2709618.96109962,-0.005725814924517514,273646255.0,1021.1600000000035
1530576000000,-8090258.699998,-0.001931596551528858,273040222.0,1012.9599999999991
1530662400000,4782286.12173002,0.0032399763123975855,270882900.0,558.0900000000038
1530748800000,11116965.4153371,0.0017468717874273842,337655997.0,661.6800000000003
1530835200000,-897286.845678293,-0.015562202002717074,243018986.0,1326.8900000000067
1531094400000,3861744.32002732,0.003322584909019266,220850252.0,935.2800000000061
1531180800000,925624.580670221,0.013910290941921089,221561570.0,1103.479999999996
1531267200000,1559436.41707818,0.006713356139805393,182260465.0,1177.75
1531353600000,1782188.59819577,0.008608665012896477,267376882.0,1016.5299999999988
1531440000000,852965.637644093,0.01663178339036575,249753786.0,1482.2099999999991
1531699200000,-1110990.79621197,-0.011958356931523584,236483633.0,922.0999999999985
1531785600000,-5336796.23514299,-0.002207435647578415,212446614.0,1146.699999999997
1531872000000,-19547448.8345191,-0.000702244196179258,243998633.0,478.84999999999854
1531958400000,-1433585.41527775,-0.012519345431319717,319865104.0,1139.699999999997
1532044800000,1619307.55869832,0.007662914510206731,220319280.0,742.1100000000006
1532304000000,-1149765.73037516,-0.008728970232849687,176578299.0,805.7799999999988
1532390400000,1197190.22952742,0.011828253133164823,249891191.0,958.1800000000003
1532476800000,-2022650.85782731,-0.0062629475752622454,222571838.0,866.7799999999988
1532563200000,-1914955.768926,-0.0073322699299783745,248978975.0,774.5099999999948
1532649600000,-3906490.92650923,-0.0026304613566802137,180915080.0,612.1500000000015
1532908800000,-5139494.04546019,-0.002077570767471948,188422745.0,852.239999999998
1532995200000,29585689.6739075,0.0005736980773187739,297187577.0,514.5
1533081600000,866910.416542047,0.016447638705509693,247347641.0,1210.489999999998
1533168000000,-1164027.31675047,-0.011332848839499476,232253009.0,1031.739999999998
1533254400000,2673259.93932387,0.004516611588110786,212652568.0,799.3899999999994
1533513600000,-593351.454566404,-0.014633404984330856,151500384.0,1043.800000000003
1533600000000,-11241783.9956437,-0.0013960053860507804,274508700.0,925.0999999999985
1533686400000,9131124.5008827,0.0014434253181203616,229035877.0,632.4099999999962
1533859200000,-3961557.55395801,-0.0031482971658071124,215153283.0,467.8000000000029
1534118400000,3099930.05632708,0.004796477768901797,257042746.0,533.4799999999959
1534204800000,399828.817195462,0.035272700806794344,245312963.0,2239.1100000000006
1534291200000,-886341.870065636,-0.016197880073561266,250622098.0,1962.7900000000009
1534377600000,-9078356.56112043,-0.0015036845390583586,243146383.0,1001.3699999999953
1534464000000,-1488037.9826684,-0.008716328565513964,228504451.0,771.8400000000038
1534723200000,-11753224.0121493,-0.0007176498854802871,147637314.0,817.6300000000047
1534809600000,-1020789.17454877,-0.016159563843687552,289006237.0,1192.5899999999965
1534896000000,-11056951.7892207,-0.0013533266717888903,261120059.0,1018.0599999999977
1534982400000,-1386351.64925275,-0.010084751643262058,240731386.0,768.3400000000038
1535068800000,-1044087.08219223,-0.014380553966805376,258288232.0,1738.9300000000003
1535328000000,-1858262.24656504,-0.006390983767790681,200823813.0,1241.5899999999965
1535414400000,-7361352.67206632,-0.0020982120819719174,258488088.0,643.2799999999988
1535500800000,688858.727977953,0.023176150614878432,266407380.0,1422.6499999999942
1535587200000,8283879.28007826,0.0022875997469169462,316440913.0,1497.0299999999988
1535673600000,-25104890.4094513,-0.000726778473935541,309824641.0,483.08000000000175
1535932800000,987129.564385136,0.014152776678985068,238429831.0,1094.800000000003
1536019200000,1253240.1911407,0.013829431581624085,294138403.0,2063.3300000000017
1536105600000,-43868793.7801019,-0.0004962324839561383,379045882.0,815.8600000000006
1536192000000,16674871.6007294,0.001086940332180042,318684036.0,673.4300000000003
1536278400000,2800789.69750586,0.006227424506208612,305271730.0,527.5
1536537600000,1316988.39154026,0.009635238787474742,221858754.0,1022.2799999999988
1536624000000,3359557.40419581,0.003966968145045602,236258798.0,1026.1200000000026
1536710400000,-4600535.34706665,-0.0038244972213151707,312558183.0,635.1599999999962
1536796800000,-2528448.31292135,-0.007334857024899111,327994281.0,1228.7799999999988
1536883200000,3470986.08491587,0.005030848874706617,309480654.0,708.5599999999977
1537142400000,-8972057.75820947,-0.0014659115699708902,233501549.0,732.0
1537228800000,-14894261.0780723,-0.0011386190271441832,301262027.0,555.8399999999965
1537315200000,-8630629.44535897,-0.0017901985611918914,273996179.0,618.6700000000055
1537401600000,-3789898.55727399,-0.010801331251612645,724303947.0,945.6399999999994
1537488000000,10205708.621488,0.004948776210714101,886666239.0,944.9799999999959
1537833600000,3172869.89822533,0.005525882466282939,307983985.0,1004.3499999999985
1537920000000,1569050.63563685,0.010387477301170511,286401928.0,989.0599999999977
1538006400000,3210044.3532298,0.005027960739183879,286751697.0,861.6800000000003
1538092800000,-12009821.0123206,-0.0014568984446067246,313085100.0,1112.6299999999974
1538352000000,2188354.73010995,0.005717780878008671,225023295.0,545.2300000000032
1538438400000,2987996.67427603,0.005456984131299691,295376234.0,1006.2900000000009
1538524800000,5753586.44072105,0.00256039367188432,265602312.0,652.5800000000017
1538611200000,1776256.6580467,0.011415843602225806,370831727.0,820.3099999999977
1538697600000,3880932.31331925,0.003509273467701579,248337584.0,811.4000000000015
1538956800000,26705950.2185099,0.0005790969262096102,284669811.0,497.09999999999854
1539043200000,512857.85063558,0.026024660043469927,247171439.0,1535.5499999999956
1539129600000,1544137.06264109,0.011182222708964407,319641103.0,1958.489999999998
1539216000000,-880652.508453559,-0.023259915123694852,398884089.0,2120.090000000004
1539302400000,1151861.04692694,0.019176442021248352,416393419.0,1455.2099999999991
1539561600000,-1011046.51740624,-0.014544522255727887,276818817.0,1221.5400000000009
1539648000000,1036285.14458566,0.016230453234161057,320428788.0,1188.5199999999968
1539734400000,3228798.59122026,0.004956975098115102,299713419.0,1307.4400000000023
1539820800000,18829630.7695435,0.0007605631315390493,275106186.0,739.3699999999953
1539907200000,-7076693.77412586,-0.002129715333030968,288558539.0,580.9199999999983
1540166400000,594702.966249064,0.02024018683369655,229383456.0,1507.4100000000035
1540252800000,3019824.53755767,0.005722783463129266,335510076.0,1326.820000000007
1540339200000,-997735.61596301,-0.014479845562777371,282712377.0,1053.2799999999988
1540425600000,1059419.7765154,0.015486381430111607,327341373.0,1592.1200000000026
1540512000000,-1383260.53919419,-0.009410465833159853,255371961.0,952.5900000000038
1540771200000,983503.106854302,0.011110478462008633,214275309.0,944.2800000000061
1540857600000,-307598.510662668,-0.03115699956880169,186867706.0,1688.010000000002
1540944000000,-745861.836882481,-0.022208240728228912,323671978.0,2822.1700000000055
1541030400000,-1255390.88843309,-0.01275870309827365,305068010.0,1882.3199999999997
1541116800000,-1751586.56929079,-0.011735632422518516,378617065.0,1673.939999999995
1541376000000,1352375.54913013,0.008541878823997262,214327742.0,1075.75
1541462400000,-3370790.31481047,-0.004571975757504787,281373583.0,1078.300000000003
1541548800000,1376871.22408784,0.011760327695532924,297457242.0,1013.1100000000006
1541635200000,943705.346714258,0.014437844952702283,248074117.0,1628.0400000000009
1541721600000,662497.266270046,0.019821861951527575,245291934.0,1805.3499999999985
1541980800000,4066985.95058435,0.00287220446058134,219724530.0,1185.5499999999956
1542067200000,5793126.56338442,0.002122137830304016,235069864.0,585.5500000000029
1542153600000,-4376347.12578464,-0.002811143473214872,237159174.0,1083.260000000002
1542240000000,11682649.4131469,0.0009597658478457394,215838431.0,808.8099999999977
1542326400000,-1783096.29473222,-0.0062470039694007,213342231.0,974.1900000000023
1542585600000,413020.903006396,0.02654805045373032,210287512.0,1590.6900000000023
1542672000000,-2856617.71667902,-0.0048884762167360485,269574996.0,1422.739999999998
1542758400000,5229727.21949744,0.0025650868818174466,261202549.0,615.3400000000038
1542844800000,1842190.86491911,0.009658229071535906,345327155.0,939.8199999999997
1542931200000,-512590.19500866,-0.01919941373709333,192899380.0,1345.5
1543190400000,2129708.55128035,0.0065455491473105365,274052041.0,1145.9300000000003
1543276800000,-1220763.08722181,-0.010427570068245351,245584785.0,822.9199999999983
1543363200000,6310537.01589165,0.0030453697468533214,369852105.0,995.7799999999988
1543449600000,742491.167458156,0.021191008831922487,301999832.0,1613.0499999999956
1543536000000,-704913.295223463,-0.027175522214042402,370069896.0,1415.2799999999988
1543795200000,-4216357.37768657,-0.002973702271772294,241066960.0,2137.4300000000003
1543881600000,1361863.58124283,0.010160482204700338,265763834.0,622.9599999999991
1543968000000,715324.921195777,0.0177754385992539,245396111.0,1428.4900000000052
1544054400000,-4601780.87344676,-0.004538410731363518,409696921.0,1630.6000000000058
1544140800000,1124669.20240317,0.011962075877194112,263396173.0,1022.8099999999977
1544400000000,-785344.699344317,-0.014722203391850264,228271328.0,998.8099999999977
1544486400000,-2349995.69302734,-0.007948160881892985,368672728.0,1163.7099999999991
1544572800000,-4593207.08276682,-0.0028227340051515393,252129408.0,724.5
1544659200000,3602300.72622925,0.003562612986266478,247771615.0,771.6900000000023
1544745600000,1785342.53202346,0.0063116399295197745,219623478.0,681.5800000000017
1545091200000,-1671183.87351554,-0.006451260108392809,212212419.0,1003.7699999999968
1545177600000,2506616.8490101,0.004327371285534953,212096029.0,584.239999999998
1545264000000,-12113078.7830076,-0.0016097495720426291,382348711.0,871.7099999999991
1545350400000,-2081488.3493949,-0.012494933383716322,503502581.0,733.5400000000009
1545609600000,319806.431036481,0.01026930047519281,63667185.0,770.4700000000012
1545868800000,-459445.919237422,-0.017030829886381715,149747866.0,1483.0299999999988
1546387200000,-879166.455479726,-0.007855244267750305,132148902.0,1829.4100000000035
1546473600000,-822578.514982193,-0.010210342518957138,164131422.0,1067.75
1546560000000,1572187.4777888,0.00468924716075847,142722458.0,548.7599999999948
1546819200000,-2144094.96204783,-0.00395223123648647,161601928.0,1385.2900000000009
1546905600000,-490911.612928573,-0.01986776742112273,187227190.0,1263.5899999999965
1546992000000,-11458969.0758529,-0.0009034931187725803,196810490.0,1105.5499999999956
1547078400000,-1490086.73885898,-0.007126484855194626,200479315.0,854.6299999999974
1547164800000,3092824.68659042,0.003137106648725352,181835781.0,661.1100000000006
1547424000000,-9386380.30135328,-0.0008957001535860876,157835258.0,642.7599999999948
1547510400000,-2233790.47155123,-0.004707479947659854,195876057.0,585.4199999999983
1547596800000,1540064.15752916,0.006559784086483722,188806325.0,386.1999999999971
1547683200000,-2820558.78643265,-0.005495658970994688,288043529.0,698.2200000000012
1547769600000,-1329108.60624406,-0.007527838039271151,185936373.0,702.8400000000038
1548028800000,8263070.27788737,0.0011220752400635803,172335830.0,506.58000000000175
1548115200000,3089264.84538798,0.0030273494555796976,173916680.0,476.38000000000466
1548201600000,1868560.12295285,0.005146619750633352,178245094.0,439.2800000000061
1548288000000,-1878229.39015332,-0.007606628130907289,265825135.0,614.8900000000067
1548374400000,2441539.2669179,0.005258941884377366,238270536.0,582.6000000000058
1548633600000,-801822.35153697,-0.011403865212171072,169831784.0,620.2299999999959
1548720000000,3451668.59886455,0.004729763556158506,302919603.0,737.0999999999985
1548806400000,-31429966.8286854,-0.0004631001675691193,268396652.0,426.98999999999796
1548892800000,4582527.56126259,0.004201917517736797,354735399.0,562.5900000000038
1548979200000,1289399.21811217,0.01008225415761177,240366884.0,850.5899999999965
1549238400000,-749959.225235529,-0.015081883385190897,210073836.0,845.1999999999971
1549324800000,-2296390.06276138,-0.00668575013724404,286751697.0,1182.449999999997
1549411200000,960557.37752502,0.012719328766525928,224583821.0,843.5999999999985
1549497600000,1083131.44575568,0.01210780220486063,240793325.0,1330.0999999999985
1549584000000,-5313398.63568933,-0.0030886099270649447,306286582.0,767.2799999999988
1549843200000,-1040579.84473537,-0.01021802796155935,199114863.0,716.3300000000017
1549929600000,-1118912.83738869,-0.010683454332179099,223282775.0,1134.0800000000017
1550016000000,45779504.1888064,0.0002954493645455081,250344461.0,857.6800000000003
1550102400000,-7659160.66594567,-0.0018543464838167711,261013859.0,592.8699999999953
1550188800000,-1160435.2745762,-0.011429066749571781,244645179.0,1285.1500000000015
1550448000000,8805854.6183529,0.0011841733850146419,189998837.0,679.2899999999936
1550534400000,-1313845.61812156,-0.008923431513345403,213177138.0,791.3000000000029
1550620800000,4421061.32791448,0.003745057790752959,300008175.0,850.3000000000029
1550707200000,-1901395.99653383,-0.009093641576790823,310190772.0,509.1800000000003
1550793600000,6542420.80412576,0.0020539315869159136,241785997.0,686.239999999998
1551052800000,-1793385.51227726,-0.006482607551544506,207165379.0,449.6800000000003
1551139200000,-14208626.1455907,-0.0009796093818690288,250057237.0,640.0899999999965
1551225600000,2563318.77603898,0.0052831966241253525,239600453.0,686.5499999999956
1551312000000,-4558854.63212159,-0.003576848327432436,290936417.0,469.1599999999962
1551398400000,-57933933.7899925,-0.00024939017697978016,257819468.0,524.7599999999948
1551657600000,1750928.51256024,0.007196934611092276,223276952.0,1031.6900000000023
1551744000000,-2868599.6618661,-0.004608742825979895,234212843.0,779.8600000000006
1551830400000,3417850.08919744,0.0038664188711747816,235894660.0,561.1599999999962
1551916800000,2076275.80655323,0.006651793992984878,246636026.0,585.0699999999997
1552003200000,-7523938.17490286,-0.0016527334602960408,223721164.0,456.3799999999974
1552262400000,-5496220.14900811,-0.0021391459215294173,210849273.0,534.7700000000041
1552348800000,-5484740.93153423,-0.002315996496450645,227082865.0,741.4300000000003
1552435200000,20225283.2449173,0.0007107078488854945,258476530.0,393.1399999999994
1552521600000,-3266073.9540969,-0.00447464418852106,262362997.0,496.98999999999796
1552608000000,-2514033.74340674,-0.012852770818881698,577402932.0,980.4100000000035
1552867200000,-9930558.07748757,-0.0014038779820533254,247169416.0,828.9300000000003
1552953600000,1420898.4666681,0.012538811986748,314534662.0,992.6900000000023
1553040000000,36887452.4301943,0.0006806579087137443,442026559.0,742.189999999995
1553212800000,956741.272827555,0.013372018153015475,228507791.0,1066.260000000002
1553472000000,-3055689.79912437,-0.004876485551443488,267557851.0,963.25
1553558400000,-1448084.87879141,-0.00909842152974305,237867988.0,872.4499999999971
1553731200000,-6219736.90707995,-0.007138359850910048,792099052.0,410.5699999999997
1553817600000,-1350874.57543878,-0.011330661513537787,272397809.0,1050.1399999999994
1554076800000,-15911445.507826,-0.0008460757899156901,236509586.0,855.2099999999991
1554163200000,-1126335.31093093,-0.013258465411306597,261041015.0,1069.2099999999991
1554249600000,4319987.40885951,0.0037252850495452794,279601965.0,898.5500000000029
1554336000000,-11973391.0515651,-0.0011309123662343046,234587599.0,267.0
1554422400000,-4269454.82775552,-0.0036115751137606456,266825097.0,274.76000000000204
1554681600000,4509507.44249735,0.002548654120093641,198155930.0,336.7100000000064
1554768000000,-1205191.94443938,-0.009814480501749157,204250650.0,573.2799999999988
1554854400000,4738331.02112371,0.003874802594911353,317262484.0,573.2799999999988
1554940800000,-3366948.53240085,-0.003751543096260135,216129804.0,565.9599999999991
1555027200000,4260658.0685503,0.0026772830941461656,196249219.0,450.97000000000116
1555286400000,-1119816.01548866,-0.011091013917203019,212887572.0,834.4400000000023
1555372800000,-161819279.905132,-9.625127592349791e-05,265897758.0,694.6200000000026
1555459200000,-2494189.3477945,-0.005304743284094804,226045596.0,689.8800000000047
1555545600000,-2132121.82830518,-0.0054132350767825965,196427758.0,901.3500000000058
1555977600000,1186386.74443469,0.007480540645534273,149762413.0,505.4800000000032
1556064000000,2414178.90263062,0.005026776542344402,204503217.0,759.6200000000026
1556150400000,-7543704.84492254,-0.0014792630648287064,189611079.0,451.1200000000026
1556236800000,1614705.76999395,0.003946461361806319,108611636.0,388.70000000000437
1556496000000,4416233.6881587,0.0022942708155357927,171982735.0,483.6800000000003
1556582400000,-3815119.82549785,-0.0036626993665347385,238440635.0,397.4599999999991
1556755200000,-1580695.99519256,-0.009982826585591575,269250099.0,808.7799999999988
1556841600000,1222697.54949905,0.010612160919512892,220579459.0,652.2099999999991
1557100800000,844382.440397322,0.011529781061133448,166804872.0,1292.300000000003
1557187200000,455625.063590067,0.02739163495945207,212038188.0,2477.5
1557360000000,-3146607.72071928,-0.0050134948904337895,273476860.0,1547.5199999999968
1557446400000,1983051.22199786,0.007220922955535336,249999827.0,1084.4000000000015
1557705600000,5948721.45052646,0.002478914996333126,258561449.0,918.439999999995
1557792000000,4598072.82590213,0.0034093336195410995,278001033.0,697.6600000000035
1557878400000,-1650490.06341975,-0.008746550090806715,255547881.0,1295.3899999999994
1557964800000,2314921.94687687,0.006309892225809133,259985679.0,679.1699999999983
1558051200000,1314228.26046661,0.010181065239620146,237476808.0,920.75
1558310400000,6237117.50853404,0.001675313085614416,186516271.0,728.4199999999983
1558396800000,3179582.9084352,0.005303176383574026,301995508.0,714.0499999999956
1558483200000,763105.646166129,0.017685426019379724,243196441.0,1329.2400000000052
1558569600000,-5521346.44606518,-0.002798787877897002,283240289.0,1123.8700000000026
1558656000000,-12219058.8941037,-0.0011853953566051123,265859048.0,501.06000000000495
1558915200000,8396245.17393848,0.0010383668466296125,159606187.0,401.27999999999884
1559001600000,-3527445.78151581,-0.010286133838472877,662830628.0,683.6199999999953
1559088000000,-1020684.29427958,-0.01262553951403389,236676109.0,1437.0699999999997
1559174400000,15876017.8108399,0.0009017004546776342,260125145.0,777.1800000000003
1559260800000,-1445095.8453612,-0.01129759616503545,293406508.0,1116.5199999999968
1559520000000,-3361445.48743025,-0.0037888240751654534,228156120.0,849.9699999999939
1559606400000,-2005805.50295457,-0.010039706777485446,359847044.0,1349.6199999999953
1559692800000,-42135060.1142199,-0.00030040008386678085,223106176.0,805.1500000000015
1559779200000,-698633.670400629,-0.017371992762802768,213046588.0,1146.5699999999997
1559865600000,-2000617.62862022,-0.006518521811766487,227775536.0,1390.520000000004
1560124800000,-2032895.40570386,-0.00487649408356261,169920573.0,667.7900000000009
1560211200000,11710717.5773262,0.0009722273083796473,194553308.0,444.0
1560297600000,66411427.2055417,0.00022011110158981495,250119130.0,432.2300000000032
1560384000000,1554655.12124742,0.008658141815156117,230029105.0,808.1500000000015
1560470400000,-2290518.33619636,-0.007424812494957633,290800478.0,839.9900000000052
1560816000000,15148893.5312497,0.0010991258901262846,284974056.0,554.3700000000026
1560902400000,-2309637.91311812,-0.006933608620261045,271994691.0,591.5599999999977
1560988800000,53467563.9979115,0.0005454563654418987,495125572.0,563.75
1561075200000,9667384.22108465,0.0031564430600374838,519267427.0,482.8700000000026
1561334400000,1771725.73654357,0.007075028242351289,211933560.0,930.0
1561420800000,-11208566.0632305,-0.0013435071750711458,257449654.0,511.4799999999959
1561507200000,2165493.94455924,0.00611486972298203,227279432.0,512.4300000000003
